SKU,DataCadastroSistema,Categoria,DescricaoProduto,MarcaAparelho,Origem,PrecoVenda
25008,2021-08-07,Manutenção Conector,Conector de carga iPad Mini - Branco,Apple,Estrangeira - Importação direta,200
25009,2021-08-07,Manutenção Conector,Flex de Conector de Carga para iPad Pro 10.5 - Branco,Apple,Estrangeira - Importação direta,500
25010,2021-08-07,Manutenção Conector,Flex de Conector de Carga para iPad Pro 10.5 - Preto,Apple,Estrangeira - Importação direta,500
25011,2021-08-07,Manutenção Flex do Home,Flex home - iPad Air 2 / Mini 4/ iPad Pro 12.9 (1° Ger) Preto,Apple,Estrangeira - Importação direta,300
25012,2021-08-07,Manutenção Flex do Home,Flex home - iPad Air 2 / Mini 4/ iPad Pro 12.9 (1° Ger) Dourado,Apple,Estrangeira - Importação direta,300
25013,2021-08-07,Manutenção Flex do Fone,Flex P2 iPad Mini 4 - Preto,Apple,Estrangeira - Importação direta,350
25014,2021-08-07,Manutenção Flex do Fone,Flex P2 iPad Mini Branco,Apple,Estrangeira - Importação direta,0
25015,2021-08-07,Manutenção Vibra / Volume / Power,Flex do LCD/Placa do Power  iPad 2,Apple,Estrangeira - Importação direta,200
25018,2021-08-10,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPad Pro 12.9 (3°/4° Ger) - A1876 / A1895 / A1983 / A2014 / A2069 / A2229 / A2235 / A2233,Apple,Estrangeira - Importação direta,3000
25104,2021-08-21,Manutenção Câmera,Lente de Vidro da Câmera iPhone XR - Avulsa,Apple,Estrangeira - Importação direta,250
25160,2021-08-31,Manutenção Bateria,Bateria de iPhone SE 2,Apple,Nacional,300
25176,2021-09-02,Manutenção Parafuso,Parafuso para iPhone 8 / 8 Plus,Apple,Estrangeira - Importação direta,50
25177,2021-09-02,Manutenção Carcaça/Vidro Traseiro,Carcaça para iPad Air 2 (3G) - Cinza espacial,Apple,Estrangeira - Importação direta,500
25178,2021-09-02,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 - G,Apple,Estrangeira - Importação direta,250
25179,2021-09-06,Manutenção Carcaça/Vidro Traseiro,Tampa de vidro para iPhone SE 2 - Preta,Apple,Estrangeira - Importação direta,0
25182,2021-09-09,Manutenção Vibra / Volume / Power,Flex power - iPad 6,Apple,Estrangeira - Importação direta,0
25227,2021-09-17,Manutenção Wi-Fi,Antena Wi-Fi - iPhone 8,Apple,Estrangeira - Importação direta,250
25228,2021-09-23,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 - P,Apple,Estrangeira - Importação direta,250
25229,2021-09-23,Manutenção Flex do Sensor,Flex sensor/ alto falante - iPhone 11,Apple,Estrangeira - Importação direta,400
25232,2021-09-24,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Pro - G,Apple,Estrangeira - Importação direta,250
25238,2021-09-25,Manutenção Flex do Sensor,Flex sensor/ alto falante - iPhone 11 Pro,Apple,Estrangeira - Importação direta,400
25247,2021-10-06,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Pro Max - P,Apple,Nacional,250
25248,2021-10-06,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Pro Max - G,Apple,Nacional,250
25259,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Tampa Traseira iPhone SE 2 - Branco,Apple,Estrangeira - Importação direta,300
25260,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Tampa Traseira iPhone SE 2 - Preto,Apple,Estrangeira - Importação direta,300
25261,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Tampa Traseira iPhone SE 2 - Vermelho,Apple,Estrangeira - Importação direta,300
25262,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Carcaça Completa iPhone SE 2 - Branco,Apple,Estrangeira - Importação direta,500
25263,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Carcaça Completa iPhone SE 2 - Preto,Apple,Estrangeira - Importação direta,500
25264,2021-10-14,Manutenção Carcaça/Vidro Traseiro,Carcaça Completa iPhone SE 2 - Vermelho,Apple,Estrangeira - Importação direta,500
25265,2021-10-14,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Pro - P,Apple,Estrangeira - Importação direta,250
25266,2021-10-14,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Mini - G,Apple,Estrangeira - Importação direta,250
25267,2021-10-14,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 12 Mini - P,Apple,Estrangeira - Importação direta,250
25273,2021-10-21,Manutenção Câmera,Flex do flash para o iPhone 12 Pro Max,Apple,Estrangeira - Importação direta,500
25288,2021-10-28,Manutenção Bateria,"Bateria de iPad Pro 10,5",Apple,Nacional,900
25289,2021-11-01,Manutenção Conector,Conector de Carga iPhone 11 Pro - Verde,Apple,Estrangeira - Importação direta,400
25330,2021-11-23,Manutenção Vibra / Volume / Power,Flex Power - iPhone 11,Apple,Estrangeira - Importação direta,400
25331,2021-11-23,Manutenção Vibra / Volume / Power,Flex Volume - iPhone 11,Apple,Estrangeira - Importação direta,600
25368,2021-12-01,Manutenção Bateria,Bateria de iPhone 12/12 Pro,Apple,Nacional,500
25370,2021-12-02,Manutenção Flex do Sensor,Flex Sensor / Alto falante - iPhone XS Max,Apple,Estrangeira - Importação direta,400
25371,2021-12-02,Manutenção Flex do Sensor,Flex Sensor / Alto falante - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,400
25373,2021-12-02,Manutenção Bateria,Bateria de iPhone 12 Pro Max,Apple,Nacional,500
25378,2021-12-06,Manutenção Flex do Sensor,Flex sensor / Alto falante - iPhone X,Apple,Estrangeira - Importação direta,300
25414,2021-12-20,Manutenção Carcaça/Vidro Traseiro,Tampa de vidro com lente traseira para iPhone 12 - Roxo,Apple,Estrangeira - Importação direta,400
25415,2021-12-20,Manutenção Vibra / Volume / Power,Flex Volume - iPhone 11,Apple,Estrangeira - Importação direta,400
25416,2021-12-20,Manutenção Conector,Conector de Carga iPhone 11 Pro Max - Dourado,Apple,Estrangeira - Importação direta,400
25417,2021-12-20,Manutenção Conector,Conector de Carga iPhone 11 Pro Max - Verde,Apple,Estrangeira - Importação direta,400
25418,2021-12-20,Manutenção Vibra / Volume / Power,Flex Power - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,400
25419,2021-12-20,Manutenção Vibra / Volume / Power,Motor do Vibra - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,400
25420,2021-12-20,Manutenção Speaker,Speaker - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,400
25421,2021-12-20,Manutenção Conector,Conector de Carga iPhone 12 Mini - Vermelho,Apple,Estrangeira - Importação direta,0
25422,2021-12-20,Manutenção Conector,Conector de Carga iPhone 12 Mini - Verde,Apple,Estrangeira - Importação direta,0
25423,2021-12-20,Manutenção Flex do Sensor,Flex sensor/ alto falante - iPhone 12 Mini,Apple,Estrangeira - Importação direta,400
25424,2021-12-20,Manutenção Conector,Conector de Carga iPhone 12 Pro - Preto,Apple,Estrangeira - Importação direta,500
25425,2021-12-20,Manutenção Conector,Conector de Carga iPhone 12 Pro - Azul,Apple,Estrangeira - Importação direta,500
25426,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro - Branco,Apple,Estrangeira - Importação direta,500
25427,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro - Dourado,Apple,Estrangeira - Importação direta,500
25428,2021-12-21,Manutenção Flex do Sensor,Flex Sensor/Alto falante - iPhone 12 Pro,Apple,Estrangeira - Importação direta,500
25429,2021-12-21,Manutenção Speaker,Speaker - iPhone 12 Pro,Apple,Estrangeira - Importação direta,400
25430,2021-12-21,Manutenção Vibra / Volume / Power,Motor do Vibra - iPhone 12 Pro,Apple,Estrangeira - Importação direta,400
25431,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro Max - Verde,Apple,Estrangeira - Importação direta,500
25432,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro Max - Preto,Apple,Estrangeira - Importação direta,500
25433,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro Max - Branco,Apple,Estrangeira - Importação direta,500
25434,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Pro Max - Dourado,Apple,Estrangeira - Importação direta,500
25435,2021-12-21,Manutenção Flex do Sensor,Flex Sensor/Alto falante - iPhone 12 Pro Max,Apple,Estrangeira - Importação direta,500
25436,2021-12-21,Manutenção Vibra / Volume / Power,Flex Power / Volume - iPhone 12 Mini,Apple,Estrangeira - Importação direta,0
25437,2021-12-21,Manutenção Vibra / Volume / Power,Motor do Vibra - iPhone 12 Pro Max,Apple,Estrangeira - Importação direta,400
25438,2021-12-21,Manutenção Speaker,Speaker - iPhone 12 Pro Max,Apple,Estrangeira - Importação direta,500
25439,2021-12-21,Manutenção Vibra / Volume / Power,Flex Power / Volume / Vibra - iPhone 12,Apple,Estrangeira - Importação direta,800
25440,2021-12-21,Manutenção Flex do Sensor,Flex Sensor / Alto falante - iPhone 12,Apple,Estrangeira - Importação direta,500
25441,2021-12-21,Manutenção Conector,Conector de Carga iPhone 11 Pro - Preto,Apple,Estrangeira - Importação direta,400
25442,2021-12-21,Manutenção Conector,Conector de Carga iPhone 11 Pro - Branco,Apple,Estrangeira - Importação direta,400
25443,2021-12-21,Manutenção Conector,Conector de Carga iPhone 11 Pro - Dourado,Apple,Estrangeira - Importação direta,400
25444,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Mini - Preto,Apple,Estrangeira - Importação direta,400
25445,2021-12-21,Manutenção Vibra / Volume / Power,Motor do Vibra - iPhone 12,Apple,Estrangeira - Importação direta,400
25446,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Mini - Azul,Apple,Estrangeira - Importação direta,400
25447,2021-12-21,Manutenção Conector,Conector de Carga iPhone 12 Mini - Branco,Apple,Estrangeira - Importação direta,400
25448,2021-12-21,Manutenção Speaker,Speaker - iPhone 12,Apple,Estrangeira - Importação direta,500
25449,2021-12-21,Manutenção Câmera,Câmera Traseira - iPhone 11,Apple,Estrangeira - Importação direta,400
25450,2021-12-21,Manutenção Câmera,Câmera Frontal - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,450
25451,2021-12-21,Manutenção Câmera,Câmera Traseira - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,500
25452,2021-12-22,Manutenção,Reparo Caixa de Som Hurricane VX Case - Preta,Android,Estrangeira - Importação direta,100
25453,2021-12-22,Manutenção,Reparo Caixa de Som portátil Bluetooth TWS VX Case - Preta,Android,Estrangeira - Importação direta,70
25454,2021-12-22,Manutenção,Reparo Carregador por Indução VX Case Lumi Charger Advanced - Branco,Android,Estrangeira - Importação direta,100
25455,2021-12-22,Manutenção,Reparo Carregador Wireless Clock Charger VX Case - Preto,Android,Estrangeira - Importação direta,100
25456,2021-12-22,Manutenção,Reparo Carregador Veicular VX Case 45W Preto - Sem Cabo,Android,Estrangeira - Importação direta,70
25457,2021-12-22,Manutenção,Reparo Smart Dock 15W VX Case - Preto,Android,Estrangeira - Importação direta,70
25458,2021-12-22,Manutenção,Reparo Smart Dock VX Case - Preto,Android,Estrangeira - Importação direta,80
25459,2021-12-22,Manutenção,Reparo Smart Holder Wireless Charger VX Case - Preto,Android,Estrangeira - Importação direta,100
25460,2021-12-22,Manutenção,Reparo New Easy Charger Dock VX Case - Preto,Android,Estrangeira - Importação direta,100
25461,2021-12-22,Manutenção,Reparo Fone Bluetooth VX Case Professional Run V4 - Preto,Android,Estrangeira - Importação direta,80
25462,2021-12-22,Manutenção,Reparo Fone Bluetooth VX Case Professional Run V5 - Preto,Android,Estrangeira - Importação direta,80
25463,2021-12-22,Manutenção,Reparo Fones de Ouvido Bluetooth TWS VX Pods - Preto,Android,Estrangeira - Importação direta,100
25464,2021-12-22,Manutenção,Reparo Headphone Bluetooth Evolution VX Case - Preto,Android,Estrangeira - Importação direta,100
25465,2021-12-22,Manutenção,Reparo Teclado Bluetooth VX Case,Android,Estrangeira - Importação direta,80
25466,2021-12-22,Manutenção,Reparo Heart Light VX Case com Suporte - Preto,Android,Estrangeira - Importação direta,100
25467,2021-12-22,Manutenção,Reparo Mini Ring Light VX Case - Branco,Android,Estrangeira - Importação direta,80
25468,2021-12-22,Manutenção,Reparo Selfie Flash Clip VX Case - Branco,Android,Estrangeira - Importação direta,100
25469,2021-12-22,Manutenção,Reparo Ring Light Spot Luminoso com Suporte para Smartphone - Branco,Android,Estrangeira - Importação direta,100
25470,2021-12-22,Manutenção,Reparo Estabilizador de Imagens Gimbal SmartEyes VX Case - Preto,Android,Estrangeira - Importação direta,200
25471,2021-12-22,Manutenção,Reparo Bateria Externa Be VX 10.000mAh - Preta,Android,Estrangeira - Importação direta,80
25472,2021-12-22,Manutenção,Reparo Bateria Externa Be VX 5.000mAh - Preta,Android,Estrangeira - Importação direta,80
25473,2021-12-22,Manutenção,Reparo Bateria Externa Thunderbolt VX Case 20.000mAh - Preta,Android,Estrangeira - Importação direta,100
25474,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Flat Charger 10.000mAh - Preta,Android,Estrangeira - Importação direta,80
25475,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Flat Charger 6.000mAh - Branca,Android,Estrangeira - Importação direta,80
25476,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Extreme Emborrachada 9000mAh - Preta,Android,Estrangeira - Importação direta,80
25477,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Extreme Emborrachada 18000mAh - Preta,Android,Estrangeira - Importação direta,80
25478,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Diamond 10.000mAh - Preta,Android,Estrangeira - Importação direta,80
25479,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Diamond 10.000mAh - Rosê,Android,Estrangeira - Importação direta,80
25480,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Diamond 5.000mAh - Preta,Android,Estrangeira - Importação direta,80
25481,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Diamond 5.000mAh - Rosê,Android,Estrangeira - Importação direta,80
25482,2021-12-22,Manutenção,Reparo Adaptador de Carga Energy Box 2 em 1 VX Case 9600mAh - Preto,Android,Estrangeira - Importação direta,80
25483,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Wireless Diamond 10.000mAh - Azul,Android,Estrangeira - Importação direta,100
25484,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Wireless Diamond 10.000mAh - Branca,Android,Estrangeira - Importação direta,100
25485,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Wireless Diamond 10.000mAh - Preta,Android,Estrangeira - Importação direta,100
25486,2021-12-22,Manutenção,Reparo Bateria Externa VX Case Wireless Diamond 10.000mAh - Verde,Android,Estrangeira - Importação direta,100
25487,2021-12-23,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 13 - Preto,Apple,Estrangeira - Importação direta,1800
25488,2021-12-23,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 13 Pro - Preto,Apple,Estrangeira - Importação direta,2000
25489,2021-12-23,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 13 Pro Max - Preto,Apple,Estrangeira - Importação direta,2500
25490,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 - Branco,Apple,Estrangeira - Importação direta,500
25491,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 - Preto,Apple,Estrangeira - Importação direta,500
25492,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 Pro - Branco,Apple,Estrangeira - Importação direta,500
25493,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 Pro - Preto,Apple,Estrangeira - Importação direta,500
25494,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 Pro Max - Branco,Apple,Estrangeira - Importação direta,500
25495,2021-12-23,Manutenção Conector,Conector de Carga iPhone 13 Pro Max - Preto,Apple,Estrangeira - Importação direta,500
25499,2021-12-26,Manutenção Sim Tray,Simtray para iPhone 11 - Preto,Apple,Estrangeira - Importação direta,100
25500,2021-12-27,Manutenção Carcaça/Vidro Traseiro,Carcaça iPhone 7 - Preta,Apple,Estrangeira - Importação direta,200
25521,2021-12-29,Manutenção,"Manta Antiestatica 1,20m X 60cm Para Bancada Eletronica",Android,Nacional,0
25611,2022-01-12,Manutenção,Reparo Caixa de Som Extreme Box VX Case - Cinza,Android,Estrangeira - Importação direta,100
25633,2022-01-21,Manutenção LCD/ Touch,Vidro e touchscreen iPad 9 - Preto,Apple,Nacional,1200
25634,2022-01-21,Manutenção LCD/ Touch,Vidro e touchscreen iPad 9 - Branco,Apple,Estrangeira - Importação direta,1200
25656,2022-02-05,Manutenção Conector,Flex indução NFC para iPhone XS,Apple,Estrangeira - Importação direta,300
25671,2022-02-14,Manutenção LCD/ Touch,LCD para iPad 8 / 9,Apple,Estrangeira - Importação direta,1200
25673,2022-02-14,Manutenção Bateria,Bateria para Motorola G5s Plus,Android,Nacional,0
25678,2022-02-21,Manutenção,Reparo de Acessórios - Iron Man,Android,Nacional,100
25718,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 - P,Apple,Nacional,350
25719,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 - G,Apple,Nacional,350
25720,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 Pro - G,Apple,Nacional,350
25721,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 Pro Max - P,Apple,Nacional,400
25722,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 Pro Max - G,Apple,Nacional,400
25723,2022-03-16,Manutenção Câmera,Lente de Vidro da Câmera para iPhone 13 Pro - P,Apple,Nacional,350
25724,2022-03-16,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 13 - Preto,Apple,Estrangeira - Importação direta,900
25725,2022-03-16,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 13 - Azul,Apple,Estrangeira - Importação direta,900
25726,2022-03-16,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 13 - Branco,Apple,Estrangeira - Importação direta,900
25727,2022-03-16,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 13 - Rose,Apple,Estrangeira - Importação direta,900
